County,State,Population_2018,Population_Density_Per_Square_Mile,Unemployment_rate_2018,Median_Household_Income_2018,Total_Male,Total_Female,Total_age0to17,Male_age0to17,Female_age0to17,Total_age18to64,Male_age18to64,Female_age18to64,Total_age65plus,Male_age65plus,Female_age65plus,Total_age85plusr,Male_age85plusr,Female_age85plusr,ICU_Beds,Aggregate_Transit_Score
Mitchell,TX,8145,10.3,4.4,48529.0,4751.0,3394.0,1751.0,898.0,853.0,5154.0,3288.0,1866.0,1240.0,565.0,675.0,139.0,44.0,95.0,0.0,0.0
Montague,TX,19596,21.2,3.2,50542.0,9618.0,9978.0,4454.0,2230.0,2224.0,10827.0,5372.0,5455.0,4315.0,2016.0,2299.0,489.0,200.0,289.0,0.0,0.0
Montgomery,TX,590925,437.5,3.8,77598.0,292758.0,298167.0,155734.0,79404.0,76330.0,357928.0,178275.0,179653.0,77263.0,35079.0,42184.0,7179.0,2546.0,4633.0,97.0,277067904.0
Moore,TX,21485,24.3,2.7,53785.0,11160.0,10325.0,6873.0,3507.0,3366.0,12269.0,6546.0,5723.0,2343.0,1107.0,1236.0,290.0,130.0,160.0,3.0,0.0
Morris,TX,12339,51.3,6.6,41418.0,5934.0,6405.0,2814.0,1450.0,1364.0,6822.0,3246.0,3576.0,2703.0,1238.0,1465.0,313.0,106.0,207.0,0.0,0.0
Motley,TX,1234,1.2,3.6,41009.0,634.0,600.0,245.0,131.0,114.0,615.0,322.0,293.0,374.0,181.0,193.0,46.0,24.0,22.0,0.0,0.0
Nacogdoches,TX,65711,68.2,3.9,45357.0,31479.0,34232.0,15243.0,7746.0,7497.0,40783.0,19352.0,21431.0,9685.0,4381.0,5304.0,1168.0,424.0,744.0,27.0,1474243408.0
Navarro,TX,49565,47.3,3.7,46259.0,24313.0,25252.0,13139.0,6675.0,6464.0,27997.0,13798.0,14199.0,8429.0,3840.0,4589.0,954.0,329.0,625.0,9.0,0.0
Newton,TX,13746,15.5,6.6,43367.0,7066.0,6680.0,2782.0,1405.0,1377.0,8143.0,4338.0,3805.0,2821.0,1323.0,1498.0,292.0,113.0,179.0,0.0,0.0
Nolan,TX,14751,16.7,3.3,42522.0,7370.0,7381.0,3855.0,1984.0,1871.0,8202.0,4161.0,4041.0,2694.0,1225.0,1469.0,345.0,112.0,233.0,5.0,0.0
Nueces,TX,362265,405.8,4.7,53034.0,179134.0,183131.0,88977.0,45761.0,43216.0,221073.0,110170.0,110903.0,52215.0,23203.0,29012.0,6447.0,2216.0,4231.0,115.0,4477614483.0
Ochiltree,TX,9947,11.1,2.8,49845.0,5030.0,4917.0,3151.0,1582.0,1569.0,5688.0,2932.0,2756.0,1108.0,516.0,592.0,113.0,47.0,66.0,0.0,0.0
Oldham,TX,2131,1.4,2.6,56590.0,1109.0,1022.0,526.0,312.0,214.0,1286.0,644.0,642.0,319.0,153.0,166.0,32.0,14.0,18.0,0.0,0.0
Orange,TX,83572,245.3,5.7,56556.0,41439.0,42133.0,20764.0,10740.0,10024.0,49342.0,24635.0,24707.0,13466.0,6064.0,7402.0,1530.0,552.0,978.0,0.0,1034116.0
Palo Pinto,TX,28875,29.5,3.4,46067.0,14235.0,14640.0,6711.0,3497.0,3214.0,16525.0,8080.0,8445.0,5639.0,2658.0,2981.0,578.0,218.0,360.0,8.0,0.0
Panola,TX,23148,29.7,4.2,51192.0,11456.0,11692.0,5401.0,2787.0,2614.0,13309.0,6612.0,6697.0,4438.0,2057.0,2381.0,442.0,175.0,267.0,0.0,0.0
Parker,TX,138371,129.4,3.1,73718.0,68872.0,69499.0,34364.0,17685.0,16679.0,82705.0,41098.0,41607.0,21302.0,10089.0,11213.0,2047.0,807.0,1240.0,20.0,0.0
Parmer,TX,9864,11.7,2.3,50539.0,5123.0,4741.0,2820.0,1473.0,1347.0,5689.0,3022.0,2667.0,1355.0,628.0,727.0,161.0,52.0,109.0,0.0,0.0
Pecos,TX,15673,3.3,3.6,47008.0,8912.0,6761.0,3821.0,1935.0,1886.0,9751.0,5933.0,3818.0,2101.0,1044.0,1057.0,228.0,106.0,122.0,0.0,0.0
Polk,TX,50031,43.0,5.0,46017.0,26937.0,23094.0,10088.0,5239.0,4849.0,30521.0,16884.0,13637.0,9422.0,4814.0,4608.0,590.0,235.0,355.0,8.0,0.0
Potter,TX,119648,133.3,2.9,41912.0,61609.0,58039.0,32848.0,16731.0,16117.0,71878.0,38245.0,33633.0,14922.0,6633.0,8289.0,1987.0,696.0,1291.0,99.0,2299971915.0
Presidio,TX,6948,2.0,7.0,37738.0,3557.0,3391.0,1840.0,987.0,853.0,3501.0,1763.0,1738.0,1607.0,807.0,800.0,278.0,125.0,153.0,0.0,0.0
Rains,TX,12159,47.6,3.5,47572.0,6044.0,6115.0,2428.0,1274.0,1154.0,6748.0,3317.0,3431.0,2983.0,1453.0,1530.0,242.0,118.0,124.0,0.0,0.0
Randall,TX,136271,132.4,2.6,69600.0,67024.0,69247.0,32501.0,16572.0,15929.0,83234.0,41343.0,41891.0,20536.0,9109.0,11427.0,2195.0,817.0,1378.0,0.0,0.0
Reagan,TX,3741,2.9,2.5,65273.0,2001.0,1740.0,1091.0,579.0,512.0,2230.0,1211.0,1019.0,420.0,211.0,209.0,46.0,14.0,32.0,0.0,0.0
Real,TX,3478,4.7,5.0,39506.0,1733.0,1745.0,585.0,327.0,258.0,1868.0,909.0,959.0,1025.0,497.0,528.0,85.0,32.0,53.0,0.0,0.0
Red River,TX,12175,12.4,5.4,42233.0,5912.0,6263.0,2429.0,1246.0,1183.0,6750.0,3301.0,3449.0,2996.0,1365.0,1631.0,392.0,138.0,254.0,0.0,0.0
Reeves,TX,15695,5.2,2.1,45341.0,9632.0,6063.0,3529.0,1851.0,1678.0,10287.0,6916.0,3371.0,1879.0,865.0,1014.0,254.0,93.0,161.0,0.0,0.0
Refugio,TX,7032,9.6,4.7,44821.0,3450.0,3582.0,1595.0,779.0,816.0,3847.0,1935.0,1912.0,1590.0,736.0,854.0,182.0,66.0,116.0,0.0,0.0
Roberts,TX,903,1.0,3.0,67470.0,448.0,455.0,220.0,101.0,119.0,494.0,252.0,242.0,189.0,95.0,94.0,15.0,4.0,11.0,0.0,0.0
Robertson,TX,17284,19.4,4.1,44917.0,8478.0,8806.0,4150.0,2143.0,2007.0,9798.0,4787.0,5011.0,3336.0,1548.0,1788.0,432.0,167.0,265.0,0.0,0.0
Rockwall,TX,100657,616.7,3.2,102858.0,49740.0,50917.0,27150.0,13894.0,13256.0,60913.0,30218.0,30695.0,12594.0,5628.0,6966.0,1329.0,441.0,888.0,6.0,0.0
Runnels,TX,10234,10.0,3.1,42205.0,5203.0,5031.0,2329.0,1219.0,1110.0,5779.0,2973.0,2806.0,2126.0,1011.0,1115.0,286.0,109.0,177.0,0.0,0.0
Rusk,TX,54450,57.7,4.1,49788.0,29363.0,25087.0,12111.0,6201.0,5910.0,33312.0,18971.0,14341.0,9027.0,4191.0,4836.0,1081.0,422.0,659.0,0.0,0.0
Sabine,TX,10589,22.0,7.9,40641.0,5213.0,5376.0,1983.0,979.0,1004.0,5372.0,2655.0,2717.0,3234.0,1579.0,1655.0,357.0,134.0,223.0,0.0,0.0
San Augustine,TX,8232,16.7,6.5,38826.0,4052.0,4180.0,1628.0,840.0,788.0,4427.0,2189.0,2238.0,2177.0,1023.0,1154.0,315.0,116.0,199.0,0.0,0.0
San Jacinto,TX,28719,46.3,5.0,47028.0,14249.0,14470.0,6194.0,3144.0,3050.0,16245.0,8044.0,8201.0,6280.0,3061.0,3219.0,582.0,272.0,310.0,0.0,0.0
San Patricio,TX,66893,93.5,6.3,53559.0,33652.0,33241.0,17900.0,9240.0,8660.0,38972.0,19791.0,19181.0,10021.0,4621.0,5400.0,1025.0,396.0,629.0,0.0,99165089.0
San Saba,TX,6054,5.4,3.0,43827.0,3308.0,2746.0,1218.0,621.0,597.0,3390.0,2004.0,1386.0,1446.0,683.0,763.0,205.0,70.0,135.0,0.0,0.0
Schleicher,TX,2895,2.6,2.9,47317.0,1436.0,1459.0,744.0,362.0,382.0,1584.0,790.0,794.0,567.0,284.0,283.0,49.0,29.0,20.0,0.0,0.0
Scurry,TX,16866,18.7,3.4,53059.0,9148.0,7718.0,4254.0,2192.0,2062.0,10064.0,5825.0,4239.0,2548.0,1131.0,1417.0,374.0,128.0,246.0,0.0,0.0
Shackelford,TX,3253,3.7,2.3,57126.0,1572.0,1681.0,748.0,372.0,376.0,1840.0,898.0,942.0,665.0,302.0,363.0,78.0,24.0,54.0,0.0,0.0
Shelby,TX,25418,32.0,4.3,41961.0,12637.0,12781.0,6560.0,3365.0,3195.0,14407.0,7224.0,7183.0,4451.0,2048.0,2403.0,474.0,175.0,299.0,0.0,0.0
Sherman,TX,3079,3.3,2.7,57052.0,1604.0,1475.0,869.0,456.0,413.0,1751.0,927.0,824.0,459.0,221.0,238.0,68.0,27.0,41.0,0.0,0.0
Smith,TX,230221,227.6,3.6,56848.0,111207.0,119014.0,56582.0,29026.0,27556.0,135629.0,65318.0,70311.0,38010.0,16863.0,21147.0,4739.0,1787.0,2952.0,194.0,1950564629.0
Somervell,TX,9016,45.5,4.2,63929.0,4442.0,4574.0,2016.0,1003.0,1013.0,5295.0,2618.0,2677.0,1705.0,821.0,884.0,212.0,75.0,137.0,0.0,0.0
Starr,TX,64525,49.8,10.1,30490.0,31430.0,33095.0,21214.0,10510.0,10704.0,35998.0,17742.0,18256.0,7313.0,3178.0,4135.0,859.0,330.0,529.0,0.0,278608.0
Stephens,TX,9433,10.7,3.6,43115.0,4990.0,4443.0,2040.0,1053.0,987.0,5529.0,3079.0,2450.0,1864.0,858.0,1006.0,242.0,88.0,154.0,0.0,0.0
Sterling,TX,1311,1.2,3.3,59064.0,668.0,643.0,373.0,193.0,180.0,749.0,393.0,356.0,189.0,82.0,107.0,37.0,10.0,27.0,0.0,0.0
Stonewall,TX,1362,1.6,3.5,46915.0,665.0,697.0,303.0,147.0,156.0,698.0,356.0,342.0,361.0,162.0,199.0,66.0,29.0,37.0,0.0,0.0
Sutton,TX,3758,2.8,3.8,54774.0,1920.0,1838.0,896.0,450.0,446.0,2172.0,1126.0,1046.0,690.0,344.0,346.0,101.0,39.0,62.0,0.0,0.0
Swisher,TX,7462,8.8,4.3,43084.0,3975.0,3487.0,1874.0,965.0,909.0,4269.0,2406.0,1863.0,1319.0,604.0,715.0,187.0,74.0,113.0,0.0,0.0
Tarrant,TX,2084931,2094.7,3.5,66059.0,1020097.0,1064834.0,549063.0,279490.0,269573.0,1300681.0,637754.0,662927.0,235187.0,102853.0,132334.0,25637.0,8928.0,16709.0,409.0,1656764261.0
Taylor,TX,137640,143.6,3.2,48040.0,67226.0,70414.0,33983.0,17254.0,16729.0,83872.0,41553.0,42319.0,19785.0,8419.0,11366.0,2762.0,934.0,1828.0,110.0,2224035643.0
Terrell,TX,823,0.4,3.4,41413.0,421.0,402.0,163.0,84.0,79.0,416.0,220.0,196.0,244.0,117.0,127.0,41.0,16.0,25.0,0.0,3.0
Terry,TX,12287,14.2,4.1,41268.0,6417.0,5870.0,3379.0,1695.0,1684.0,7048.0,3896.0,3152.0,1860.0,826.0,1034.0,231.0,79.0,152.0,0.0,0.0
Throckmorton,TX,1515,1.8,3.4,42701.0,708.0,807.0,298.0,130.0,168.0,792.0,383.0,409.0,425.0,195.0,230.0,55.0,20.0,35.0,0.0,0.0
Titus,TX,33033,79.6,5.0,45604.0,16186.0,16847.0,9578.0,4805.0,4773.0,18740.0,9233.0,9507.0,4715.0,2148.0,2567.0,543.0,208.0,335.0,8.0,0.0
Tom Green,TX,118189,72.4,3.2,51393.0,58764.0,59425.0,28236.0,14326.0,13910.0,71686.0,36252.0,35434.0,18267.0,8186.0,10081.0,2390.0,907.0,1483.0,29.0,1850292775.0
Travis,TX,1248743,1034.4,2.8,76255.0,631266.0,617477.0,270726.0,138148.0,132578.0,854622.0,437310.0,417312.0,123395.0,55808.0,67587.0,13032.0,4633.0,8399.0,294.0,4667588037.0
Trinity,TX,14740,21.0,5.1,40486.0,7105.0,7635.0,2954.0,1507.0,1447.0,7865.0,3707.0,4158.0,3921.0,1891.0,2030.0,387.0,160.0,227.0,0.0,0.0
Tyler,TX,21696,23.5,6.6,44041.0,11693.0,10003.0,4183.0,2106.0,2077.0,12667.0,7338.0,5329.0,4846.0,2249.0,2597.0,546.0,195.0,351.0,0.0,0.0
Upshur,TX,41260,67.4,4.2,48554.0,20387.0,20873.0,9817.0,5038.0,4779.0,23867.0,11850.0,12017.0,7576.0,3499.0,4077.0,777.0,286.0,491.0,0.0,0.0
Upton,TX,3671,2.7,3.4,53867.0,1881.0,1790.0,1083.0,557.0,526.0,2072.0,1070.0,1002.0,516.0,254.0,262.0,72.0,24.0,48.0,0.0,0.0
Uvalde,TX,26846,17.0,4.3,39725.0,13209.0,13637.0,7260.0,3673.0,3587.0,15068.0,7522.0,7546.0,4518.0,2014.0,2504.0,674.0,267.0,407.0,6.0,0.0
Val Verde,TX,49208,15.5,4.3,44276.0,25156.0,24052.0,14033.0,7158.0,6875.0,28174.0,14800.0,13374.0,7001.0,3198.0,3803.0,972.0,384.0,588.0,7.0,434732444.0
Van Zandt,TX,56019,62.4,3.5,51152.0,27363.0,28656.0,12922.0,6479.0,6443.0,31776.0,15649.0,16127.0,11321.0,5235.0,6086.0,1208.0,454.0,754.0,0.0,0.0
Victoria,TX,92035,98.4,3.8,51646.0,45094.0,46941.0,23330.0,11899.0,11431.0,53883.0,26645.0,27238.0,14822.0,6550.0,8272.0,1930.0,698.0,1232.0,43.0,3073475558.0
Walker,TX,72480,86.5,4.2,43681.0,42184.0,30296.0,10927.0,5694.0,5233.0,51982.0,31873.0,20109.0,9571.0,4617.0,4954.0,1013.0,403.0,610.0,6.0,0.0
Waller,TX,53126,84.1,4.3,59807.0,26482.0,26644.0,12898.0,6585.0,6313.0,33946.0,16898.0,17048.0,6282.0,2999.0,3283.0,655.0,267.0,388.0,0.0,0.0
Ward,TX,11720,12.8,2.6,53621.0,5898.0,5822.0,3358.0,1683.0,1675.0,6726.0,3483.0,3243.0,1636.0,732.0,904.0,219.0,78.0,141.0,0.0,0.0
Washington,TX,35108,55.8,3.7,54332.0,17230.0,17878.0,7620.0,4002.0,3618.0,19876.0,9802.0,10074.0,7612.0,3426.0,4186.0,1246.0,431.0,815.0,5.0,0.0
Webb,TX,275910,74.5,3.8,44919.0,135563.0,140347.0,90830.0,46284.0,44546.0,158993.0,78009.0,80984.0,26087.0,11270.0,14817.0,3147.0,1128.0,2019.0,56.0,442506001.0
Wharton,TX,41619,38.0,3.7,48040.0,20500.0,21119.0,10750.0,5495.0,5255.0,23759.0,11804.0,11955.0,7110.0,3201.0,3909.0,933.0,337.0,596.0,4.0,0.0
Wheeler,TX,5191,5.9,3.2,48018.0,2613.0,2578.0,1301.0,706.0,595.0,2886.0,1430.0,1456.0,1004.0,477.0,527.0,110.0,42.0,68.0,0.0,0.0
Wichita,TX,132064,209.5,3.4,47477.0,68337.0,63727.0,29664.0,15046.0,14618.0,82964.0,44897.0,38067.0,19436.0,8394.0,11042.0,2705.0,900.0,1805.0,24.0,2162660645.0
Wilbarger,TX,12820,13.9,4.1,44735.0,6348.0,6472.0,2849.0,1459.0,1390.0,7616.0,3835.0,3781.0,2355.0,1054.0,1301.0,316.0,103.0,213.0,0.0,0.0
Willacy,TX,21515,37.5,9.9,33171.0,11893.0,9622.0,5088.0,2590.0,2498.0,13412.0,7973.0,5439.0,3015.0,1330.0,1685.0,405.0,141.0,264.0,0.0,0.0
Williamson,TX,566719,378.0,3.1,87817.0,279077.0,287642.0,145276.0,74255.0,71021.0,352455.0,174308.0,178147.0,68988.0,30514.0,38474.0,6550.0,2310.0,4240.0,90.0,637725329.0
Wilson,TX,50224,53.4,3.1,71207.0,25175.0,25049.0,12048.0,6182.0,5866.0,30143.0,15126.0,15017.0,8033.0,3867.0,4166.0,924.0,371.0,553.0,4.0,0.0
Winkler,TX,7720,8.5,2.8,56781.0,3961.0,3759.0,2283.0,1144.0,1139.0,4488.0,2390.0,2098.0,949.0,427.0,522.0,104.0,40.0,64.0,0.0,0.0
Wise,TX,68305,65.4,3.4,66387.0,34159.0,34146.0,16919.0,8576.0,8343.0,41196.0,20727.0,20469.0,10190.0,4856.0,5334.0,876.0,337.0,539.0,21.0,0.0
Wood,TX,45129,65.0,4.2,48384.0,22386.0,22743.0,8672.0,4429.0,4243.0,24315.0,12275.0,12040.0,12142.0,5682.0,6460.0,1202.0,433.0,769.0,0.0,293003622.0
Yoakum,TX,8591,9.9,2.8,61560.0,4385.0,4206.0,2797.0,1423.0,1374.0,4777.0,2485.0,2292.0,1017.0,477.0,540.0,117.0,40.0,77.0,0.0,0.0
Young,TX,18045,20.3,3.2,49301.0,8937.0,9108.0,4331.0,2218.0,2113.0,10043.0,5055.0,4988.0,3671.0,1664.0,2007.0,473.0,160.0,313.0,0.0,0.0
Zapata,TX,14190,14.0,5.6,33160.0,7083.0,7107.0,4704.0,2506.0,2198.0,7643.0,3716.0,3927.0,1843.0,861.0,982.0,200.0,80.0,120.0,0.0,0.0
Zavala,TX,11983,9.0,9.5,30076.0,6061.0,5922.0,3506.0,1773.0,1733.0,6765.0,3524.0,3241.0,1712.0,764.0,948.0,224.0,89.0,135.0,0.0,0.0
Utah,UT,3161105,33.6,3.1,71381.0,,,,,,,,,,,,,,,,
Beaver,UT,6580,2.6,3.5,55940.0,3361.0,3219.0,2119.0,1092.0,1027.0,3513.0,1799.0,1714.0,948.0,470.0,478.0,78.0,44.0,34.0,0.0,0.0
Box Elder,UT,54950,8.7,3.0,62689.0,27852.0,27098.0,17430.0,9066.0,8364.0,30411.0,15358.0,15053.0,7109.0,3428.0,3681.0,772.0,353.0,419.0,0.0,2519429783.0
Cache,UT,127068,96.7,2.7,60315.0,63667.0,63401.0,38511.0,19540.0,18971.0,76548.0,38443.0,38105.0,12009.0,5684.0,6325.0,1365.0,559.0,806.0,14.0,2807949913.0
Carbon,UT,20269,14.5,4.5,51394.0,10065.0,10204.0,5227.0,2672.0,2555.0,11512.0,5737.0,5775.0,3530.0,1656.0,1874.0,387.0,145.0,242.0,6.0,335441872.0
Daggett,UT,980,1.5,4.4,58910.0,556.0,424.0,217.0,128.0,89.0,512.0,273.0,239.0,251.0,155.0,96.0,35.0,28.0,7.0,0.0,0.0
Davis,UT,351713,1025.8,2.9,84381.0,177609.0,174104.0,112970.0,58637.0,54333.0,203426.0,102690.0,100736.0,35317.0,16282.0,19035.0,3856.0,1589.0,2267.0,22.0,5216427798.0
Duchesne,UT,19964,5.7,4.6,60767.0,10103.0,9861.0,6720.0,3401.0,3319.0,10836.0,5524.0,5312.0,2408.0,1178.0,1230.0,274.0,107.0,167.0,4.0,0.0
Emery,UT,10014,2.5,4.8,54213.0,5110.0,4904.0,2878.0,1544.0,1334.0,5408.0,2728.0,2680.0,1728.0,838.0,890.0,181.0,70.0,111.0,0.0,323873.0
Garfield,UT,5080,1.0,7.8,51028.0,2645.0,2435.0,1183.0,633.0,550.0,2722.0,1419.0,1303.0,1175.0,593.0,582.0,128.0,47.0,81.0,0.0,0.0
Grand,UT,9764,2.5,4.8,50750.0,4933.0,4831.0,2090.0,1069.0,1021.0,5857.0,2939.0,2918.0,1817.0,925.0,892.0,196.0,79.0,117.0,0.0,495723941.0
Iron,UT,52775,14.0,3.6,51393.0,26363.0,26412.0,15317.0,7800.0,7517.0,30758.0,15269.0,15489.0,6700.0,3294.0,3406.0,587.0,253.0,334.0,6.0,0.0
Juab,UT,11555,3.0,3.0,65379.0,5929.0,5626.0,3973.0,2124.0,1849.0,6185.0,3138.0,3047.0,1397.0,667.0,730.0,117.0,41.0,76.0,0.0,496595556.0
Kane,UT,7709,1.8,3.2,52355.0,3894.0,3815.0,1809.0,929.0,880.0,4104.0,2066.0,2038.0,1796.0,899.0,897.0,130.0,50.0,80.0,0.0,0.0
Millard,UT,13006,1.9,3.3,58644.0,6658.0,6348.0,3997.0,2062.0,1935.0,6777.0,3477.0,3300.0,2232.0,1119.0,1113.0,310.0,138.0,172.0,0.0,0.0
Morgan,UT,12045,15.5,2.8,98875.0,6224.0,5821.0,4258.0,2276.0,1982.0,6405.0,3270.0,3135.0,1382.0,678.0,704.0,112.0,56.0,56.0,0.0,0.0
Piute,UT,1445,2.1,5.4,40387.0,746.0,699.0,331.0,175.0,156.0,697.0,358.0,339.0,417.0,213.0,204.0,46.0,27.0,19.0,0.0,0.0
Rich,UT,2464,2.2,3.3,60695.0,1268.0,1196.0,716.0,373.0,343.0,1305.0,662.0,643.0,443.0,233.0,210.0,63.0,35.0,28.0,0.0,0.0
Salt Lake,UT,1152633,1387.1,3.0,73619.0,578614.0,574019.0,312889.0,159743.0,153146.0,714587.0,362248.0,352339.0,125157.0,56623.0,68534.0,13656.0,5277.0,8379.0,282.0,6795684058.0
San Juan,UT,15449,1.9,6.2,42982.0,7726.0,7723.0,4719.0,2414.0,2305.0,8543.0,4293.0,4250.0,2187.0,1019.0,1168.0,260.0,101.0,159.0,1.0,774713589.0
Sanpete,UT,30623,17.5,3.7,52910.0,16112.0,14511.0,7819.0,4030.0,3789.0,18531.0,9992.0,8539.0,4273.0,2090.0,2183.0,384.0,180.0,204.0,0.0,658221498.0
Sevier,UT,21539,10.9,3.6,54339.0,10945.0,10594.0,6338.0,3291.0,3047.0,11736.0,5981.0,5755.0,3465.0,1673.0,1792.0,361.0,164.0,197.0,0.0,303467943.0
Summit,UT,41933,19.4,3.0,105374.0,21461.0,20472.0,10253.0,5186.0,5067.0,26400.0,13547.0,12853.0,5280.0,2728.0,2552.0,312.0,133.0,179.0,4.0,4184211391.0
Tooele,UT,69907,8.4,3.5,73584.0,35389.0,34518.0,22807.0,11779.0,11028.0,40697.0,20544.0,20153.0,6403.0,3066.0,3337.0,616.0,232.0,384.0,4.0,2742417775.0
Uintah,UT,35438,7.3,4.7,63631.0,18011.0,17427.0,11754.0,6054.0,5700.0,19829.0,10104.0,9725.0,3855.0,1853.0,2002.0,426.0,181.0,245.0,4.0,0.0
Utah,UT,622213,257.8,2.8,75296.0,314587.0,307626.0,207710.0,106965.0,100745.0,366453.0,185632.0,180821.0,48050.0,21990.0,26060.0,5176.0,2111.0,3065.0,122.0,3811716889.0
Wasatch,UT,33240,20.0,3.1,85380.0,16873.0,16367.0,10478.0,5394.0,5084.0,18940.0,9599.0,9341.0,3822.0,1880.0,1942.0,275.0,123.0,152.0,0.0,20255318.0
Washington,UT,171700,56.9,3.4,57069.0,85053.0,86647.0,44808.0,23173.0,21635.0,90048.0,44284.0,45764.0,36844.0,17596.0,19248.0,4288.0,1990.0,2298.0,32.0,1597463614.0
Wayne,UT,2690,1.1,6.0,47175.0,1381.0,1309.0,657.0,331.0,326.0,1447.0,750.0,697.0,586.0,300.0,286.0,46.0,16.0,30.0,0.0,0.0
Weber,UT,256359,401.4,3.5,68106.0,129008.0,127351.0,72484.0,36895.0,35589.0,153978.0,78317.0,75661.0,29897.0,13796.0,16101.0,3339.0,1356.0,1983.0,64.0,5389139882.0
Vermont,VT,626299,67.9,2.7,60917.0,,,,,,,,,,,,,,,,
Addison,VT,36973,48.0,2.6,68878.0,18469.0,18504.0,6235.0,3270.0,2965.0,23381.0,11721.0,11660.0,7357.0,3478.0,3879.0,807.0,291.0,516.0,0.0,1868236949.0
Bennington,VT,35631,55.0,3.1,52510.0,17363.0,18268.0,6756.0,3532.0,3224.0,20713.0,10074.0,10639.0,8162.0,3757.0,4405.0,1145.0,444.0,701.0,10.0,1310190718.0
Caledonia,VT,30302,48.1,3.3,50368.0,15166.0,15136.0,5844.0,3009.0,2835.0,18104.0,9134.0,8970.0,6354.0,3023.0,3331.0,703.0,265.0,438.0,4.0,1209128631.0
Chittenden,VT,164572,291.7,2.1,74240.0,80692.0,83880.0,29165.0,15101.0,14064.0,110734.0,55033.0,55701.0,24673.0,10558.0,14115.0,3442.0,1124.0,2318.0,46.0,4974930698.0
Essex,VT,6250,9.5,3.6,43671.0,3131.0,3119.0,1106.0,563.0,543.0,3546.0,1750.0,1796.0,1598.0,818.0,780.0,179.0,72.0,107.0,0.0,2766875.0
Franklin,VT,49421,75.3,2.5,61129.0,24611.0,24810.0,10949.0,5655.0,5294.0,30547.0,15229.0,15318.0,7925.0,3727.0,4198.0,833.0,287.0,546.0,0.0,2906385997.0
Grand Isle,VT,7090,85.2,3.2,67746.0,3578.0,3512.0,1278.0,639.0,639.0,4337.0,2206.0,2131.0,1475.0,733.0,742.0,97.0,33.0,64.0,0.0,
Lamoille,VT,25300,53.3,3.5,60230.0,12657.0,12643.0,5134.0,2600.0,2534.0,15773.0,7938.0,7835.0,4393.0,2119.0,2274.0,449.0,162.0,287.0,0.0,866557214.0
Orange,VT,28999,42.1,2.7,62300.0,14524.0,14475.0,5316.0,2800.0,2516.0,17534.0,8839.0,8695.0,6149.0,2885.0,3264.0,602.0,225.0,377.0,2.0,7.0
Orleans,VT,26907,39.3,4.4,48688.0,13501.0,13406.0,5206.0,2646.0,2560.0,15588.0,8001.0,7587.0,6113.0,2854.0,3259.0,695.0,227.0,468.0,5.0,126371412.0
Rutland,VT,58672,66.3,3.1,51723.0,28924.0,29748.0,10438.0,5375.0,5063.0,35279.0,17597.0,17682.0,12955.0,5952.0,7003.0,1495.0,503.0,992.0,13.0,5259354822.0
Washington,VT,58140,86.6,2.6,61808.0,28773.0,29367.0,10926.0,5551.0,5375.0,35803.0,18028.0,17775.0,11411.0,5194.0,6217.0,1394.0,454.0,940.0,14.0,2803386629.0
Windham,VT,42756,56.7,2.9,54441.0,20919.0,21837.0,7636.0,3914.0,3722.0,25363.0,12482.0,12881.0,9757.0,4523.0,5234.0,1142.0,421.0,721.0,0.0,2049358258.0
Windsor,VT,55286,58.5,2.3,57438.0,26944.0,28342.0,9984.0,5049.0,4935.0,32417.0,15895.0,16522.0,12885.0,6000.0,6885.0,1438.0,545.0,893.0,0.0,2535761093.0
Virginia,VA,8517685,202.6,3.0,72600.0,,,,,,,,,,,,,,,,
Accomack,VA,32412,73.8,3.8,42879.0,15817.0,16595.0,6656.0,3457.0,3199.0,18118.0,8886.0,9232.0,7638.0,3474.0,4164.0,886.0,359.0,527.0,10.0,2934976484.0
Albemarle,VA,108718,137.3,2.7,80392.0,51970.0,56748.0,21528.0,10932.0,10596.0,66942.0,32125.0,34817.0,20248.0,8913.0,11335.0,2866.0,1032.0,1834.0,12.0,3174800071.0
Alleghany,VA,14910,36.5,3.8,46538.0,7291.0,7619.0,2770.0,1446.0,1324.0,8458.0,4167.0,4291.0,3682.0,1678.0,2004.0,434.0,136.0,298.0,10.0,1756828001.0
Amelia,VA,13013,35.7,3.2,57280.0,6416.0,6597.0,2664.0,1380.0,1284.0,7773.0,3868.0,3905.0,2576.0,1168.0,1408.0,289.0,86.0,203.0,0.0,0.0
Amherst,VA,31666,68.3,3.3,50580.0,15368.0,16298.0,6207.0,3206.0,3001.0,18758.0,9187.0,9571.0,6701.0,2975.0,3726.0,798.0,258.0,540.0,0.0,1149558158.0
Appomattox,VA,15841,44.9,3.6,51131.0,7692.0,8149.0,3350.0,1698.0,1652.0,9211.0,4490.0,4721.0,3280.0,1504.0,1776.0,343.0,117.0,226.0,0.0,0.0
Arlington,VA,237521,7993.5,2.0,120950.0,119009.0,118512.0,42959.0,22019.0,20940.0,169353.0,85528.0,83825.0,25209.0,11462.0,13747.0,3082.0,1173.0,1909.0,32.0,89.0
Augusta,VA,75457,76.3,2.7,60556.0,38274.0,37183.0,14362.0,7312.0,7050.0,45218.0,23508.0,21710.0,15877.0,7454.0,8423.0,1773.0,698.0,1075.0,12.0,0.0
